,mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1577,1,kaneka,0.30794117600000004,0.788705882,217219.1176,0.576823529,0.0,0.08880588199999999,-5.824823529,0.118141176,105.10670590000001,0.8233529409999999,51.23529412,7
1578,1,kannada bhava geethe,0.9795625,0.46764583299999996,223539.4792,0.38830625,0.280297083,0.2016875,-9.4660625,0.049714583,95.9810625,0.5146875,0.0,4
1579,1,kansas city hip hop,0.110046257,0.751293213,285808.7612,0.7137622929999999,3.02e-05,0.313777154,-4.582782202,0.21197346399999997,138.3414648,0.49564776299999996,53.15827049,2
1580,1,kashmiri pop,0.989875,0.6655,180375.125,0.1547875,0.361441826,0.14855,-13.308875,0.24575,112.861875,0.713875,0.0,0
1581,1,kawaii future bass,0.16818888,0.659306689,229532.0522,0.7024007940000001,0.199480375,0.278481803,-6.931193311,0.074735941,122.15971599999999,0.420588095,54.85657596,2
1582,1,kawaii metal,0.000304725,0.46625,240353.75,0.96625,0.22580875,0.3509,-2.62325,0.16655,131.12875,0.38475,60.25,1
1583,1,kayokyoku,0.513163492,0.547007937,229216.8254,0.557420635,0.0025525920000000002,0.267623016,-8.912420635,0.036913492,103.3711111,0.539793651,37.61904762,5
1584,1,kc indie,0.526127405,0.374,284056.85,0.5742,0.07420700000000001,0.15864,-7.6917,0.049735,140.25525,0.3384,54.5,11
1585,1,kent indie,0.45224,0.4365,170549.0,0.457,0.00081,0.1815,-9.4145,0.031,132.1425,0.262,55.5,4
1586,1,kentucky hip hop,0.219552687,0.689043843,165553.8323,0.508229478,0.000178967,0.19214500899999998,-8.011282416,0.333496642,116.7315261,0.464039319,69.80293843,11
1587,1,kentucky indie,0.726338028,0.495577465,215074.5634,0.367408451,0.022296458999999998,0.282923944,-10.84130986,0.041304225,123.4817324,0.541676056,57.52112676,7
1588,0,kentucky metal,0.115,0.7290000000000001,251240.0,0.838,0.0,0.0594,-5.997000000000001,0.41200000000000003,172.27900000000002,0.7390000000000001,40.0,4
1589,1,kentucky mountain folk,0.9311189190000001,0.49781891899999997,139411.6973,0.20205827,0.062896255,0.199348649,-15.852697299999999,0.056948649000000004,127.2266838,0.5767459460000001,11.22702703,7
1590,0,kentucky punk,0.07672799999999999,0.651333333,220115.6667,0.8673333329999999,0.009433333,0.09826666699999999,-7.144333333,0.284433333,159.0213333,0.7859999999999999,38.66666667,4
1591,1,kentucky roots,0.280747288,0.546526176,266412.7093,0.6238514039999999,0.030554817999999997,0.161648219,-8.567880746,0.049250094,124.00464099999999,0.604901347,47.50784918,11
1592,1,keroncong,0.8959999999999999,0.3735,165780.0,0.278,2.55e-05,0.2145,-13.6345,0.03595,132.2725,0.56,16.0,2
1593,1,khaleeji iraqi,0.983083333,0.21991666699999998,252623.75,0.7283333329999999,0.38370833299999996,0.625166667,-6.233833333,0.049908333,79.37891667,0.38441666700000005,0.166666667,2
1594,1,khmer,0.030686777999999998,0.47466666700000004,165355.1111,0.711944444,0.40851111100000004,0.238177778,-6.544333332999999,0.048966667,122.3556111,0.7391111109999999,24.05555556,0
1595,1,kids dance party,0.206958195,0.804191558,178570.8279,0.625526948,0.059432600999999995,0.18326915600000002,-9.258949675,0.152570942,117.4258929,0.761183442,45.48214286,7
