,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
6612,1,15,0.9642666670000001,New Symphony Orchestra,0.36526666700000004,180264.8667,0.0814,0.002039011,0.200833333,-21.8362,0.064426667,105.12200000000001,0.236746667,0.0
6613,1,1008,0.898705357,New York Philharmonic,0.28072123,406900.1696,0.19600702399999997,0.6117113129999999,0.210268452,-18.76375298,0.045834722,103.72652579999999,0.220258135,7.131944444
6614,1,8,0.00205525,Newcleus,0.774,429616.75,0.8270000000000001,0.281975,0.369025,-6.11725,0.065025,118.83825,0.4915,37.5
6615,1,20,0.07147089999999999,Newsboys,0.5066,238959.3,0.8179,7.74e-05,0.22496,-5.982,0.0543,151.7082,0.5147,45.8
6616,1,8,0.65925,Newsong,0.467,297243.25,0.3975,0.0,0.107525,-9.71125,0.0336,132.33925,0.21175,45.0
6617,0,16,0.0985875,Next,0.7755,261167.375,0.52025,0.0,0.1801,-8.73275,0.0906375,113.107375,0.727875,50.125
6618,1,1,0.258,NextYoungin,0.91,166857.0,0.617,0.0,0.122,-10.234,0.0847,104.97200000000001,0.5720000000000001,77.0
6619,0,2,0.366,Nhu Quynh,0.792,256227.0,0.49200000000000005,6.92e-06,0.179,-10.642000000000001,0.0298,133.80200000000002,0.6809999999999999,41.0
6620,1,4,0.1032,Niagara,0.6935,216793.0,0.7005,5.3e-06,0.161,-12.182,0.02975,111.6005,0.943,48.5
6621,1,18,0.939777778,Niccol Paganini,0.495333333,188024.8333,0.177844444,0.634466667,0.1283,-18.30483333,0.07021111099999999,105.49566670000002,0.562666667,7.222222222
6622,0,2,0.0413,Nice & Wild,0.784,302133.0,0.8909999999999999,0.0147,0.244,-12.602,0.0737,127.26899999999999,0.955,48.0
6623,1,1,0.9890000000000001,Nicholas,0.293,119253.0,0.0425,0.564,0.0667,-31.511999999999997,0.0534,77.277,0.0384,0.0
6624,1,1,0.784,Nicholas Daniel,0.0757,361160.0,0.0435,0.86,0.109,-30.073,0.0518,67.1,0.14300000000000002,48.0
6625,1,13,0.8590769229999999,Nicholas Hammond,0.43823076899999996,162915.8462,0.196192308,1.53e-05,0.237207692,-13.82015385,0.045538462,123.23715379999999,0.429307692,39.07692308
6626,0,15,0.937733333,Nicholas Kraemer,0.35226666700000003,175336.8667,0.09696,0.801666667,0.15797333300000002,-23.35226667,0.041726667,112.03873329999999,0.420286667,42.06666667
6627,1,4,0.509,Nichole,0.7785,214420.0,0.5235,0.0,0.1315,-5.9055,0.14800000000000002,75.5255,0.6865,48.0
6628,1,1,0.8079999999999999,Nichols,0.601,211040.0,0.245,0.0,0.629,-16.709,0.17300000000000001,130.136,0.644,10.0
6629,0,1,0.273,Nick Cannon,0.8959999999999999,237840.0,0.552,0.0,0.0662,-6.11,0.102,93.001,0.657,42.0
6630,0,43,0.24807723,Nick Cave & The Bad Seeds,0.44534883700000005,306208.7442,0.5154139529999999,0.10425869900000001,0.173037209,-10.49546512,0.050527907000000004,127.98476740000001,0.42572093,47.11627907
6631,1,2,0.0349,Nick Gilder,0.731,215092.0,0.664,7.59e-05,0.127,-6.995,0.0371,110.775,0.818,51.0
6632,1,2,0.722,Nick Hakim,0.512,299839.0,0.313,0.0163,0.11199999999999999,-9.527999999999999,0.0392,110.23700000000001,0.11599999999999999,57.0
6633,1,4,0.6525,Nick Ingman,0.4195,225715.5,0.3572,0.45990749999999997,0.2585,-17.24,0.03675,120.3665,0.318,44.5
6634,0,18,0.10249755599999999,Nick Jonas,0.584,197851.7778,0.662611111,1.3900000000000001e-07,0.1731,-4.838222222,0.107405556,115.76461110000001,0.43172222200000004,60.05555556
6635,1,8,0.208175,Nick Lachey,0.54175,239356.5,0.594,0.0,0.18075,-6.41325,0.0325,134.78275,0.317425,44.75
6636,0,2,0.795,Nick Mulvey,0.358,252960.0,0.546,0.0586,0.111,-8.927,0.0296,106.48899999999999,0.264,67.0
6637,1,2,0.7559999999999999,Nick Swardson,0.508,140587.0,0.882,0.0,0.875,-9.271,0.9359999999999999,133.485,0.10800000000000001,45.0
6638,1,20,0.5779,Nickel Creek,0.4898,248332.0,0.3937,0.057963775,0.12061,-12.3949,0.03501,140.3118,0.455,38.9
6639,1,106,0.00484826,Nickelback,0.533226415,226398.5094,0.8773773579999999,0.026430466,0.163,-4.280037736000001,0.051232075,137.86324530000002,0.565509434,55.11320755
6640,1,198,0.106012162,Nicki Minaj,0.7425808079999999,227641.2727,0.68229798,0.001806814,0.214433333,-5.568848485,0.17698636399999998,125.0960354,0.494883333,61.37373737
6641,1,1,0.0227,Nickodemus,0.816,222920.0,0.894,7.23e-05,0.331,-9.243,0.0819,99.995,0.968,57.0
6642,0,49,0.203687755,Nicky Jam,0.7399795920000001,230984.551,0.730836735,5.9499999999999996e-05,0.148428571,-5.17922449,0.107857143,135.5278571,0.717408163,66.95918367
6643,1,4,0.758,Nicky Steel,0.768,131333.0,0.3035,0.0,0.0746,-6.621,0.0373,115.29299999999999,0.494,46.5
6644,1,88,0.517657364,Nico,0.41086363600000003,253819.6364,0.396411364,0.258573955,0.112029545,-13.71990909,0.046056818,114.4665227,0.375347727,34.5
6645,0,4,0.018415,Nico Collins,0.5845,211955.5,0.8565,0.0,0.09115,-2.6865,0.0697,132.5875,0.5205,66.0
6646,0,2,0.8915,Nicola Benedetti,0.129,644506.5,0.0671,0.3675,0.1033,-23.404,0.0443,90.0075,0.0382,52.0
6647,0,6,0.9773333329999999,Nicola Rescigno,0.22066666699999998,344417.6667,0.179333333,0.0027478000000000003,0.300333333,-15.69233333,0.052166667,110.65,0.058033333,30.33333333
6648,1,10,0.9761,Nicola Zaccaria,0.3765,173496.1,0.1774,0.07868601,0.22935,-18.7321,0.0868,108.0351,0.26243,21.2
6649,1,4,0.98025,Nicolai Ghiaurov,0.2585,290186.5,0.29425,0.026562852999999997,0.32925,-15.28225,0.0551,81.97200000000001,0.1478,31.25
6650,0,2,0.99,Nicolas Economou,0.503,136000.0,0.126,0.9359999999999999,0.13,-21.961,0.0456,159.55200000000002,0.5820000000000001,43.0
6651,1,4,0.13,Nicolas Jaar,0.8375,404184.0,0.517,0.617,0.10245,-9.7215,0.0484,124.007,0.2805,58.0
6652,1,11,0.9396363640000001,Nicolaus Esterhazy Sinfonia,0.249272727,314435.1818,0.11488181800000001,0.625410145,0.133536364,-20.85881818,0.044872727,105.95427269999999,0.218545455,45.63636364
6653,1,1,0.376,Nicole,0.76,267093.0,0.45799999999999996,0.000229,0.14300000000000002,-8.834,0.19,84.08,0.581,46.0
6654,1,6,0.784166667,Nicole Croisille,0.39583333299999995,195575.3333,0.40583333299999996,0.00014280000000000003,0.12665,-9.559166667000001,0.033383333,108.01216670000001,0.371,35.66666667
6655,0,12,0.123013333,Nicole Scherzinger,0.6885,239570.0833,0.751416667,2.9999999999999997e-05,0.29286666699999997,-5.159916667,0.0895,109.7175,0.6405,53.75
6656,1,8,0.604,Nicolette Larson,0.56225,224110.0,0.35275,0.00125225,0.11545,-14.53675,0.0339,89.30875,0.6920000000000001,37.75
6657,1,6,0.908666667,Niels-Henning rsted Pedersen,0.312333333,463809.0,0.358333333,0.894,0.948666667,-19.61133333,0.0588,110.27233329999999,0.520333333,31.0
6658,0,5,0.006901999999999999,Nigga,0.6342,201120.2,0.7594,3.92e-07,0.298,-4.504,0.0407,131.7414,0.7038,63.2
6659,0,2,0.613,Night Moves,0.47600000000000003,259867.0,0.652,0.606,0.159,-4.604,0.0258,98.917,0.22899999999999998,46.0
6660,1,2,0.41600000000000004,Nightcore,0.578,184947.0,0.649,0.00253,0.0869,-5.649,0.0878,168.813,0.386,67.0
6661,0,2,0.01489,Nightcrawlers,0.7975,321713.5,0.5195,0.0288598,0.1167,-13.2035,0.0437,122.522,0.8,57.5
6662,1,2,0.0563,Nightly,0.6629999999999999,197880.0,0.696,6.25e-06,0.226,-5.994,0.0349,139.98,0.449,61.0
6663,0,6,0.014588999999999998,Nightmare,0.440833333,267700.0,0.888833333,0.0,0.2355,-3.7025,0.045633333,139.92483330000002,0.675666667,59.16666667
6664,0,22,0.002124075,Nightwish,0.430545455,289106.1818,0.845363636,0.016585982,0.156245455,-5.653090908999999,0.052390909000000006,120.5164545,0.366127273,49.18181818
6665,1,4,0.0722,Niia,0.7315,240286.5,0.745,0.0,0.34700000000000003,-3.52,0.0535,92.51899999999999,0.539,53.0
6666,1,12,0.9935,Nikita Magaloff,0.424,144469.0,0.103683333,0.867833333,0.10011666699999999,-22.79566667,0.03735,95.43,0.273266667,5.333333333
6667,0,2,0.0342,Nikki,0.784,258760.0,0.637,0.0,0.28300000000000003,-4.227,0.281,77.85600000000001,0.747,40.0
6668,1,1,0.953,Niklas Eklund,0.17600000000000002,119627.0,0.132,0.586,0.0886,-16.932000000000002,0.0408,74.28699999999999,0.0835,45.0
6669,1,4,0.9905,Nikolai Lugansky,0.272,251033.0,0.019715,0.9055,0.09585,-28.5455,0.05475,98.2645,0.05815,49.5
6670,0,5,0.9778,Nikolaus Harnoncourt,0.261,367688.0,0.1365,0.47602,0.16585999999999998,-22.659000000000002,0.03882,105.8774,0.14836,39.6
6671,1,81,0.9641111109999999,Nikos Karakostas,0.5165925929999999,194094.9753,0.501962963,0.687487407,0.211795062,-8.980197531,0.045933333,110.8764074,0.825703704,0.0
6672,1,2,0.993,Nilima Sen,0.353,180587.0,0.14800000000000002,0.929,0.253,-15.311,0.0389,115.31700000000001,0.226,0.0
6673,0,2,0.18899999999999997,Nils,0.637,238853.0,0.818,0.8859999999999999,0.0703,-7.178,0.0338,97.98299999999999,0.799,48.0
6674,0,6,0.144333333,Nils Lofgren,0.654,166893.6667,0.493666667,0.003073733,0.3199,-13.15566667,0.044533333,121.53266670000001,0.804,30.66666667
6675,1,10,0.6648,Nina,0.5558,251005.2,0.2516,1.96e-06,0.12504,-10.7838,0.0348,113.9114,0.3402,57.8
6676,1,2,0.8009999999999999,Nina Nesbitt,0.324,227887.0,0.19699999999999998,0.0,0.115,-10.191,0.0337,178.893,0.33799999999999997,68.0
6677,1,6,0.107266667,Nina Sky,0.746166667,256305.8333,0.815666667,5.5799999999999994e-05,0.149666667,-5.097333333,0.09235,96.83166667,0.648,58.5
6678,1,184,0.136184454,Nine Inch Nails,0.55298913,279815.1522,0.6994942390000001,0.380355014,0.268990217,-9.679663043,0.059418478,120.46175,0.37384565200000003,42.54347826
6679,1,2,0.000184,Nine Pound Hammer,0.496,157867.0,0.9259999999999999,0.0283,0.17600000000000002,-9.439,0.0293,132.506,0.88,36.0
6680,1,10,0.757,Nino Bravo,0.2714,231010.6,0.5248,0.0015956,0.1967,-10.15,0.034319999999999996,137.0082,0.4274,52.0
6681,0,1,0.81,Nino Oliviero,0.25,230027.0,0.31,0.602,0.13,-11.664000000000001,0.0311,78.298,0.195,20.0
6682,1,4,0.23199999999999998,Nino Segarra,0.7415,284520.0,0.6970000000000001,2.3199999999999998e-05,0.0494,-6.287000000000001,0.04655,155.3015,0.828,56.0
6683,1,38,0.9288157890000001,Ninon Vallin,0.301663158,190149.8947,0.171336842,0.100269884,0.317052632,-16.80497368,0.050978947000000004,87.90894737,0.187736842,0.0
6684,1,52,0.115822769,Nipsey Hussle,0.645153846,251712.1538,0.716884615,1.59e-05,0.271194231,-6.425615385,0.298348077,111.8500192,0.358078846,54.86538462
6685,1,324,0.103033995,Nirvana,0.43035185200000003,211418.4136,0.773814815,0.11244652,0.18598950600000003,-8.225277777999999,0.061777778,133.98815430000002,0.44278827200000004,45.48148148
6686,0,4,0.000449,Nitro Fun,0.6265,235615.0,0.9755,0.337652,0.645,-3.5669999999999997,0.08205,128.004,0.331,52.0
6687,1,4,0.07775,Nitti,0.8855,241833.5,0.574,0.0,0.1285,-8.0565,0.0617,83.99600000000001,0.6185,53.0
6688,1,60,0.389913333,Nitty Gritty Dirt Band,0.558683333,213996.5167,0.560966667,0.07298682599999999,0.18952833300000002,-10.59906667,0.037426667000000004,121.57336670000001,0.745833333,35.55
6689,0,9,0.28511111100000003,Nivea,0.7132222220000001,246154.0,0.555777778,0.0,0.1998,-7.711777777999999,0.137377778,127.19744440000001,0.6409999999999999,43.0
6690,1,8,0.29075,Niykee Heaton,0.67225,207717.25,0.625,0.0,0.111975,-5.322,0.055675,114.79575,0.327,51.0
6691,0,4,0.035,No Mercy,0.7315,272146.5,0.8220000000000001,0.10635,0.0788,-11.017999999999999,0.0319,127.0565,0.963,50.0
6692,1,8,0.013149000000000001,No Use For A Name,0.38225,171776.75,0.9705,1.6800000000000002e-05,0.1761,-5.43825,0.0861,155.789,0.58475,45.25
6693,1,4,0.1737475,NoCap,0.6715,207188.25,0.555,0.0,0.1335,-8.293,0.276,131.0705,0.3935,61.75
6694,0,4,0.14145,NoMBe,0.6990000000000001,213512.75,0.54475,0.00809865,0.22125,-7.8420000000000005,0.10145,106.23100000000001,0.2345,63.0
6695,1,9,0.552444444,Noah Cyrus,0.6226666670000001,173108.1111,0.480777778,6.39e-06,0.12113333300000001,-6.749222222,0.044711111,107.83722220000001,0.39188888899999996,74.0
6696,1,2,0.93,Noah Reid,0.441,177919.0,0.138,0.00022999999999999998,0.105,-12.136,0.0352,85.492,0.11900000000000001,61.0
6697,1,34,0.582592235,Nobuo Uematsu,0.315152941,242099.5882,0.405052941,0.694311765,0.19266470600000002,-13.15835294,0.045770588,126.64876470000002,0.298735294,40.82352941
6698,1,2,0.502,Noca Da Portela,0.716,174000.0,0.599,0.0104,0.10300000000000001,-14.892000000000001,0.365,91.655,0.9670000000000001,39.0
6699,0,4,0.0162,Nocera,0.772,201233.0,0.8505,0.2549,0.10015,-5.0615,0.08295,115.4395,0.812,33.5
6700,0,4,0.05505,Noel,0.745,292553.5,0.726,0.000508,0.0548,-11.187000000000001,0.05245,117.8145,0.8690000000000001,42.5
6701,1,2,1.09e-05,Noel Gallagher's High Flying Birds,0.547,209480.0,0.8270000000000001,0.000125,0.409,-4.3389999999999995,0.0282,105.913,0.467,60.0
6702,1,2,0.9,Noel Harrison,0.659,181853.0,0.0958,0.0,0.115,-21.27,0.0389,97.805,0.37,24.0
6703,1,19,0.992526316,Noel Rosa,0.564526316,169827.0526,0.287263158,0.502909579,0.22489473699999998,-14.47184211,0.10338947400000001,104.75484209999999,0.6970000000000001,7.842105263
6704,1,6,0.527333333,Noel Torres,0.705,175050.8333,0.643333333,0.0,0.197666667,-5.6101666670000006,0.056366667,130.415,0.910166667,55.83333333
6705,1,2,0.484,Nogizaka46,0.555,236293.0,0.941,0.0,0.266,-3.2939999999999996,0.0557,92.494,0.804,58.0
6706,0,6,0.825333333,Nohidea,0.7606666670000001,101834.0,0.306,0.344756667,0.19399999999999998,-14.99866667,0.1533,81.16833333,0.608666667,64.33333333
6707,1,2,0.9079999999999999,Noise Makers,0.38299999999999995,166000.0,0.138,0.973,0.105,-51.123000000000005,0.0469,137.211,0.036000000000000004,59.0
6708,0,2,0.0268,Noise Zoo,0.5529999999999999,210942.0,0.802,0.0306,0.196,-6.579,0.0478,128.017,0.16699999999999998,0.0
6709,1,4,0.104655,Noisestorm,0.5795,200640.0,0.945,0.5675,0.09765,-2.73,0.06445,112.51,0.183,64.0
6710,1,2,0.00921,Noiseworks,0.439,207133.0,0.677,0.0,0.132,-11.550999999999998,0.0384,111.955,0.364,58.0
6711,1,2,0.000708,Noisia,0.478,353267.0,0.987,0.11,0.0749,-2.9130000000000003,0.102,140.04,0.324,45.0
6712,1,2,0.0008710000000000001,Nok,0.455,480160.0,0.643,0.8740000000000001,0.28800000000000003,-9.062999999999999,0.0653,101.993,0.0323,0.0
6713,1,2,0.0185,Nomcebo Zikode,0.88,342613.0,0.483,8.75e-06,0.0607,-7.0120000000000005,0.0504,124.009,0.8270000000000001,86.0
6714,1,2,2.49e-05,Nomeansno,0.449,210200.0,0.768,0.929,0.235,-9.542,0.0622,101.374,0.614,37.0
6715,1,46,0.094827287,Nomy,0.557,230090.3043,0.606869565,0.009190587,0.17617391300000002,-10.13656522,0.051930435,140.0316087,0.544130435,2.782608696
6716,0,6,0.484333333,Noname,0.582333333,283681.6667,0.505166667,1.91e-05,0.1218,-7.5105,0.303166667,97.6665,0.4705,57.83333333
6717,0,10,0.00365212,Nonpoint,0.5398,212582.6,0.8654,0.0455344,0.2244,-4.3214,0.05826,98.587,0.4572,53.8
6718,1,3,0.725666667,Nora Bumbiere,0.276666667,211369.0,0.39866666700000003,5.03e-05,0.09313333300000001,-9.666666667000001,0.0315,89.05833333,0.244933333,0.666666667
6719,1,1,0.9540000000000001,Nora Mercz,0.11599999999999999,212000.0,0.0127,0.95,0.0969,-31.623,0.0638,65.44,0.0357,52.0
6720,1,1,0.609,Norbert Leo Butz,0.46299999999999997,457333.0,0.442,0.0,0.18100000000000002,-8.754,0.0535,116.57799999999999,0.32,40.0
6721,1,2,0.9790000000000001,Nori,0.6409999999999999,252121.0,0.24,0.866,0.23399999999999999,-19.107,0.047,99.02,0.32,66.0
6722,1,10,0.16233,Noriega,0.812,200353.8,0.7559,0.000155618,0.13364,-7.117999999999999,0.13317,94.6984,0.6825,56.3
6723,0,8,0.2340875,Noriel,0.832375,322785.25,0.704625,0.0014902000000000001,0.1968,-6.173625,0.1576875,116.3785,0.5302125,70.625
6724,1,6,0.47116333299999996,Norma Jean,0.389,207075.6667,0.499333333,0.0017170470000000002,0.36066666700000005,-11.21166667,0.0652,111.55233329999999,0.493,28.0
6725,1,4,0.9915,Norma Procter,0.49525,159363.0,0.068075,3.5e-06,0.1315,-17.19,0.09295,100.9575,0.45225,0.0
6726,1,24,0.492333333,Norma Tanega,0.5085,148816.6667,0.463916667,1.3000000000000001e-05,0.173416667,-8.098916667000001,0.032125,123.54683329999999,0.686583333,31.16666667
6727,0,18,0.566888889,Norman Brown,0.635555556,297299.2222,0.579777778,0.523546333,0.1444,-10.38855556,0.033433332999999996,99.06744444,0.629444444,42.66666667
6728,1,6,0.082636667,Norman Greenbaum,0.49200000000000005,211102.3333,0.6426666670000001,0.006728333,0.125,-8.055333333,0.063966667,129.371,0.635333333,42.0
6729,1,9,0.27095555600000004,Normani,0.684,187875.4444,0.637555556,1.14e-06,0.207777778,-6.0175555560000005,0.089333333,124.5457778,0.458444444,66.0
6730,1,2,0.8270000000000001,North Mississippi Allstars,0.867,276760.0,0.503,0.46399999999999997,0.184,-8.431000000000001,0.0334,111.016,0.474,52.0
6731,1,3,0.976,Northern Chamber Orchestra,0.205666667,339035.3333,0.043466667,0.714333333,0.1881,-27.68366667,0.046,80.95233333,0.120366667,39.33333333
6732,1,2,0.0025399999999999997,Northlane,0.53,243939.0,0.907,3.91e-05,0.1,-3.0660000000000003,0.0589,109.99700000000001,0.264,53.0
6733,0,2,0.0319,Northmane,0.7979999999999999,166408.0,0.6659999999999999,0.00029,0.905,-4.876,0.276,149.884,0.8079999999999999,65.0
6734,1,6,0.2577,Nosferatu,0.499,354387.0,0.985,0.040029933,0.24336666699999998,-4.278333333,0.282666667,150.3266667,0.20823333300000002,1.0
6735,0,2,0.591,Notis Sfakianakis,0.6940000000000001,225600.0,0.555,2.54e-06,0.0991,-10.624,0.0347,129.136,0.521,44.0
6736,0,2,0.00020899999999999998,Nova Twins,0.452,209598.0,0.937,3.61e-06,0.606,-3.346,0.161,164.032,0.604,77.0
6737,0,4,0.792,Novamenco,0.503,234020.0,0.8395,0.8540000000000001,0.0981,-8.7375,0.03195,122.338,0.9095,42.5
6738,1,30,0.689333333,Novos Baianos,0.622533333,239149.2667,0.622933333,0.121048297,0.185746667,-8.535066667,0.04958,122.05546670000001,0.803666667,46.46666667
6739,1,1,0.8440000000000001,Nu Flavor,0.637,298133.0,0.406,0.000176,0.0875,-12.1,0.0235,96.178,0.35,41.0
6740,1,10,0.03622528,Nuclear Assault,0.2512,205957.4,0.9552,0.6662,0.16038,-5.1748,0.13092,134.5286,0.20456,37.0
6741,1,47,0.406048085,Nujabes,0.696042553,271846.4894,0.708319149,0.6038608679999999,0.165525532,-8.189361702000001,0.083021277,108.94497870000001,0.685234043,48.34042553
6742,1,2,0.0008900000000000001,Null,0.5579999999999999,39967.0,0.7340000000000001,0.0214,0.303,-7.88,0.0432,109.83200000000001,0.21100000000000002,50.0
6743,1,6,0.961333333,Nursery Rhymes 123,0.5106666670000001,124469.3333,0.1303,6.67e-06,0.101633333,-15.72266667,0.033266667,105.54033329999999,0.318,64.0
6744,1,1,0.0196,Nuyorican Soul,0.643,319733.0,0.679,0.47600000000000003,0.0719,-10.885,0.0555,86.97,0.779,34.0
6745,1,3,0.233533333,NxWorries,0.597,211969.0,0.637,0.0,0.15566666699999998,-6.746,0.224666667,96.081,0.6183333329999999,56.66666667
6746,1,2,0.0498,Nyasia,0.721,294800.0,0.9229999999999999,0.00022400000000000002,0.28600000000000003,-8.19,0.0881,122.865,0.882,30.0
6747,0,1,0.526,Nymano,0.5579999999999999,138000.0,0.31,0.934,0.147,-10.53,0.373,188.179,0.395,63.0
6748,1,2,0.161,O-Zone,0.812,213920.0,0.968,0.0,0.0661,-3.758,0.0421,130.093,0.706,58.0
6749,0,2,0.0545,O.C,0.8059999999999999,254027.0,0.613,0.0,0.129,-11.08,0.37200000000000005,91.49700000000001,0.688,52.0
6750,1,4,0.7175,O.C. Smith,0.43700000000000006,237480.0,0.247,3.34e-06,0.06725,-18.102999999999998,0.05615,84.064,0.2225,26.5
6751,1,5,0.08306000000000001,O.T. Genasis,0.8726,220105.6,0.6782,1.1400000000000001e-05,0.22188000000000002,-4.8648,0.10948,139.584,0.2898,60.6
6752,1,1,0.33799999999999997,OB OBrien,0.752,330770.0,0.7659999999999999,0.0,0.0861,-5.11,0.251,141.82,0.501,51.0
6753,0,47,0.102327234,ODESZA,0.548638298,223900.2766,0.669425532,0.34426226600000004,0.17298085100000002,-6.7305744679999995,0.05444042599999999,120.8731702,0.25382553199999996,54.38297872
6754,1,6,0.605,ODIE,0.596333333,186436.0,0.40433333299999996,0.281086,0.097233333,-11.78366667,0.0946,89.45566667,0.521,66.66666667
6755,0,3,0.188,OHGEESY,0.858666667,160938.6667,0.582333333,4.07e-06,0.140666667,-7.812,0.255333333,101.6453333,0.391666667,64.0
6756,1,12,0.008097567,OK Go,0.493,191073.1667,0.804333333,0.0013034330000000001,0.164366667,-4.146333333,0.075316667,147.5171667,0.6216666670000001,49.83333333
6757,1,4,0.258,OMC,0.7775,224950.0,0.6905,0.0,0.365,-6.996,0.044000000000000004,124.915,0.8290000000000001,60.0
6758,0,2,0.0339,OMFG,0.8440000000000001,226308.0,0.8640000000000001,0.21600000000000003,0.386,-4.4830000000000005,0.0348,104.99700000000001,0.7959999999999999,65.0
6759,1,3,0.142666667,OMI,0.779,180982.3333,0.674333333,1.31e-05,0.15,-6.093,0.0305,118.02266670000002,0.600666667,61.33333333
6760,1,2,0.0755,OPM,0.743,257427.0,0.894,0.00283,0.36700000000000005,-6.886,0.0349,95.9,0.77,57.0
6761,1,4,0.13365,OV7,0.7815,242413.5,0.9129999999999999,7.96e-05,0.203,-3.0615,0.1375,97.46,0.7935,59.5
6762,1,80,0.09747214900000001,Oasis,0.30519,283008.025,0.81475,0.118282579,0.31306,-4.48025,0.053720000000000004,125.774325,0.28013499999999997,55.975
6763,1,2,0.188,Obie Bermudez,0.539,218973.0,0.5660000000000001,0.0,0.10099999999999999,-8.21,0.033,74.997,0.628,61.0
6764,1,10,8.2e-05,Obituary,0.2808,268218.8,0.9532,0.288086,0.293,-6.7114,0.10434,110.0868,0.21198000000000003,42.4
6765,1,2,0.0489,Ocean,0.833,176707.0,0.475,0.00010400000000000001,0.0759,-14.950999999999999,0.0403,136.384,0.978,36.0
6766,1,4,0.036465,Ocean Colour Scene,0.4975,239445.0,0.753,1.84e-05,0.3475,-7.1015,0.03265,97.9295,0.5710000000000001,36.0
6767,0,3,0.31916,Ocean Sounds,0.111666667,82158.66667,0.6434173329999999,0.621853667,0.48466666700000005,-17.14133333,0.0533,66.87633333,0.005136667,65.66666667
6768,1,6,0.492746667,Ocean Waves For Sleep,0.117066667,1423857.333,0.8182086670000001,0.49835366700000006,0.424,-17.29616667,0.065216667,81.44833333,0.005138333,62.0
6769,0,1,0.185,Octavian,0.866,161668.0,0.563,0.0,0.0889,-6.9639999999999995,0.10800000000000001,127.954,0.307,85.0
6770,0,7,0.303142857,Odd Future,0.629428571,320868.4286,0.584728571,6.2e-05,0.245142857,-7.537571429,0.315842857,103.8161429,0.5214285710000001,53.14285714
6771,0,2,0.0649,Oddisee,0.48200000000000004,322858.0,0.562,0.853,0.31,-13.15,0.0737,83.98100000000001,0.516,50.0
6772,1,106,0.831190566,Odetta,0.52595283,203052.7736,0.278905849,0.008519957,0.17637169800000002,-11.01786792,0.076331132,115.5611509,0.533792453,15.78301887
6773,1,8,0.7445,Odilio Gonzalez,0.5665,168439.75,0.4555,0.0,0.160875,-7.7625,0.044325,126.13799999999999,0.7859999999999999,11.25
6774,1,18,0.17685555600000002,Odyssey,0.63,290625.3333,0.784333333,0.017947888999999998,0.28401111100000004,-9.449666667,0.065166667,110.3731111,0.782666667,40.88888889
6775,1,24,0.181551667,Of Monsters and Men,0.40666666700000004,256938.75,0.6801666670000001,0.01738655,0.1316,-6.680083333,0.037433333,110.70075,0.281916667,59.66666667
6776,1,3,0.137566667,Ofenbach,0.785333333,159868.0,0.72,0.000371517,0.078733333,-6.694,0.09646666699999999,123.67,0.5379999999999999,71.66666667
6777,1,52,0.158550962,Offset,0.83875,207170.5962,0.582769231,0.022122034,0.165498077,-6.607923077000001,0.19670384600000002,128.5478654,0.409707692,64.65384615
6778,0,7,0.6559999999999999,Ofra Haza,0.316714286,277078.2857,0.25794285699999997,0.5293571429999999,0.14300000000000002,-19.05785714,0.041171429,105.7567143,0.21338571399999998,37.71428571
6779,1,1,0.612,Ogie Alcasid,0.545,268760.0,0.325,0.0,0.136,-9.088,0.0277,129.355,0.102,53.0
6780,1,6,0.3099,Ohio Express,0.718333333,142842.0,0.665,0.0003236,0.197666667,-7.647333333,0.0383,129.96633329999997,0.914666667,40.0
6781,1,2,4.13e-06,Oi Polloi,0.141,163880.0,0.835,0.0518,0.207,-12.011,0.111,177.324,0.36200000000000004,30.0
6782,0,4,0.635,Okay Temiz,0.4165,325253.5,0.3465,0.8315,0.09,-14.71,0.1941,104.41799999999999,0.644,17.5
6783,1,2,0.0401,Okkervil River,0.5329999999999999,331800.0,0.7829999999999999,0.0,0.109,-4.992,0.0314,109.899,0.7020000000000001,49.0
6784,1,24,0.118369167,Ol' Dirty Bastard,0.76075,230751.8333,0.5529999999999999,0.011200411,0.2207,-8.289583333,0.318208333,96.923875,0.4585,49.04166667
6785,1,6,0.46399999999999997,Old & In The Way,0.447666667,297488.6667,0.427333333,0.479,0.709666667,-15.71566667,0.037366667,120.30266670000002,0.6263333329999999,40.66666667
6786,0,2,0.207,Old Blind Dogs,0.604,345233.0,0.38799999999999996,0.0138,0.0892,-17.366,0.0416,99.54299999999999,0.655,36.0
6787,1,24,0.3254,Old Dominion,0.662416667,190340.0,0.657083333,4.34e-06,0.12135833300000001,-5.9370833329999995,0.041183332999999996,122.57883329999999,0.68,64.33333333
6788,1,8,0.99525,Old Harp Singers of Eastern Tennessee,0.36625,133007.0,0.15275,0.000209775,0.35600000000000004,-12.892999999999999,0.0355,90.51075,0.40325,0.5
6789,1,2,0.8290000000000001,Old Time Gospel Hour Quartet,0.528,204640.0,0.325,0.0,0.23600000000000002,-5.709,0.0302,107.915,0.5589999999999999,39.0
6790,1,4,0.007090000000000001,Oleander,0.5095,243933.0,0.7075,0.00078,0.121,-6.941,0.0301,154.328,0.4415,47.5
6791,1,8,0.251175,Oleta Adams,0.44025,315926.5,0.45475,0.00456375,0.08195,-11.794,0.035825,109.289,0.3655,48.75
